source,target,attributes
zZ01WQlcpI1_n806WKV3bA,61KGAeuB7Ke27tdNVxyZmg,"{'review_id': 'RUX5uB6F_QZlCU8JxT15Dw', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,LSgwpCS9nrBbAwlGdmeM-A,"{'review_id': '-gPCL1XBy6pOGm6vkgfYWQ', 'stars': 2}"
zZ01WQlcpI1_n806WKV3bA,qwf2oDHgx58OJCGZOZjn_Q,"{'review_id': 'acMBp0DNdaBOCQiGK__GDw', 'stars': 3}"
zZ01WQlcpI1_n806WKV3bA,N742_5AL14UJs_aEZT0h4Q,"{'review_id': 'RnIMNP-gjP2jufaqBAeaPg', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,BEvLEALy_cvPeXmQx2PoJg,"{'review_id': 'P0RMSqDJmiMDyRmql-07cA', 'stars': 1}"
zZ01WQlcpI1_n806WKV3bA,pVk9jIwORE4cqJ-FCwRLZQ,"{'review_id': 'dun7LHMqOL77_DyClMj3LA', 'stars': 3}"
zZ01WQlcpI1_n806WKV3bA,svRKiT5hvinUCMBwCtuX0g,"{'review_id': 'HSyYVAr9ggijcEAVHBsyhw', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,9fhaBH9vZ-op-2gVL9kIIw,"{'review_id': 'YLe9U03DVk9awnLz3uSF_w', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,8XeTv8Js_8um5Ht1Qnb0qw,"{'review_id': 'n3pOmdFvd_g62c3bZZxUmw', 'stars': 3}"
zZ01WQlcpI1_n806WKV3bA,d02G2KtxD9yWnPkfAAidgQ,"{'review_id': 'OcZQMzDD0xiTbt3tQISHqw', 'stars': 1}"
zZ01WQlcpI1_n806WKV3bA,XWV-eMdOobNKbMA2Ux67xQ,"{'review_id': 'qpaOXZOQeJBk0nTVCs7Odw', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,6GAp4zUl_T4iivhLi8Mn3Q,"{'review_id': '43_Nl_anJ5ED5DO7FF8hUQ', 'stars': 3}"
zZ01WQlcpI1_n806WKV3bA,QluLsNqmhRoW1k_fZY58nQ,"{'review_id': 'kspyiuEjCWAi6JxJdX4NwQ', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,7hQwnOmBbZFQnnGBHToqIQ,"{'review_id': 'ebPtLKDXrZSjuK6ZrL6VsQ', 'stars': 3}"
zZ01WQlcpI1_n806WKV3bA,ttlKFX9FNwACVV4_47JWog,"{'review_id': 'XJyqq9ggnTKVwzEoQbWatA', 'stars': 1}"
zZ01WQlcpI1_n806WKV3bA,EhVzqn6S55aT13-3Qy3GTg,"{'review_id': '1ph3dp34tO2hCgfUsZZKQg', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,wcDb34cHJpOEYzZH33X61Q,"{'review_id': 'fxccvpcbYDVTKmd8282U1A', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,U3u2bWg23bu2nrY0B5yl-Q,"{'review_id': 'l1oo-7UC16ciz5TYs_kDyA', 'stars': 3}"
zZ01WQlcpI1_n806WKV3bA,wZ-OTpmz5NA2FDZVLkEWSg,"{'review_id': 'c8qcApg4ZTSaXgH0dIAvFg', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,c1hs2TLg22XHZyC7GwuebQ,"{'review_id': 'DCZgA5o2m641Tz1fHn4OYA', 'stars': 2}"
zZ01WQlcpI1_n806WKV3bA,uBd59oUsn8R52QMvMxsgPQ,"{'review_id': 'xiogpoA398XT-gBtKFz4MA', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,T8UuyyhSgmBHhD3ME1nOTQ,"{'review_id': 'qEOjBaJdir4U086SpwTP3Q', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,9KQSiJi6kWjZKh72hFCaVA,"{'review_id': 'nD3Ag9RRymsSLr7Vvv2Q4g', 'stars': 4}"
zZ01WQlcpI1_n806WKV3bA,-yH0VaSEDw7uel14bPaWFw,"{'review_id': '0iDP1TOy1jigXR8vz9h4HA', 'stars': 3}"
zZ01WQlcpI1_n806WKV3bA,p7bqK14Vs-6oC6azDOHFwA,"{'review_id': 'Fo5H25iow-Uts0_J9apK2g', 'stars': 4}"
zZ01WQlcpI1_n806WKV3bA,795Th83v9fQLQr0dA6oXlA,"{'review_id': '-Smtf3Kl28F67BanKPT5VQ', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,k19_OBaUxzz71uJWa7ImNA,"{'review_id': 'zVMM5rTOxOWML5QSKdblaA', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,1uW_8BwH5E1LlMzdnWiSCQ,"{'review_id': 'wnqhMB1d-lPfNmZQUwqs4g', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,7cCUEF9vu2xsYUgI4qD7Cw,"{'review_id': 'lfiMI7PGhPh2VXsDLFKzGw', 'stars': 3}"
zZ01WQlcpI1_n806WKV3bA,lbWUx6ucpUThrBXmUzixeg,"{'review_id': 'YoaurmDsk3TWE8eqmELk8Q', 'stars': 2}"
zZ01WQlcpI1_n806WKV3bA,rp4ctJtEe8_TnG81B7VKPQ,"{'review_id': 'etQahpMRZPl8GWEHpwjSOA', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,O_xaOuMFHTSVD29lrLFTuw,"{'review_id': 'IMADH401y7SlE6mGpzosTA', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,07NPeAaxUV1FXhimYdB5sw,"{'review_id': 'NKFQskgj8zDeQ9Gh9ScDWw', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,NadbsRBHmVctDkdZ5hcfuQ,"{'review_id': 'dbId-SbL6tEzO8DzhblK_g', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,RFDYl2CXQjW7idpxAEXkJw,"{'review_id': 'gi0vUguGYzS3bt-wZ0KE9A', 'stars': 4}"
zZ01WQlcpI1_n806WKV3bA,nn_N7vvXiY5y9WLC3WmpSA,"{'review_id': 'apG6rD8teTjQjr2PgxHW_g', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,WRf47pMfOPB24v5ytDc57w,"{'review_id': 'fiGQZgUMtczRhLWU4yskjA', 'stars': 4}"
zZ01WQlcpI1_n806WKV3bA,u84GcE7t2Pnr1C22bAh3ug,"{'review_id': 'z8NhrXMtGtDMAslFHiaJrw', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,0yrF14nWVAFeI0fG29a63g,"{'review_id': 'Gp6TKUYfRBqpfacSd1EZSA', 'stars': 3}"
zZ01WQlcpI1_n806WKV3bA,NXDdGCtWGo4u2QltmBVVZQ,"{'review_id': 'D_AbH1xkDwmnJT8oQ22KKg', 'stars': 1}"
zZ01WQlcpI1_n806WKV3bA,LjO56-_loWRuq0RKZZD6bg,"{'review_id': 'SpQYUsgsSROU_5Rlp0bXHw', 'stars': 3}"
zZ01WQlcpI1_n806WKV3bA,YDqUkfluiW3oa-zBp4c5Ng,"{'review_id': 'nsvMwKXBgBgnRXk_bFZKHw', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,xBaxRpo2s_DAXZ4EDXugIw,"{'review_id': 'wE0TexdROZVrrpk0BKo4GQ', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,jeg59kKPJUCjOwnBWzWgHw,"{'review_id': 'R_51dj01V5KynrNl3r8Wvg', 'stars': 1}"
zZ01WQlcpI1_n806WKV3bA,Crl7HrLxzRlyFSjbtKbrVA,"{'review_id': 'b8ZCx0qdK9q4R7URs_lr0A', 'stars': 4}"
zZ01WQlcpI1_n806WKV3bA,CkzuPhGlqKGoM74aQMwlQA,"{'review_id': 'AFOYvrf6iy0o0XmP4_Rqlw', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,mfFgFfW8RfKFRaO9w6ImLA,"{'review_id': 'q_GV_OiqNpt5EZQlEZEeGQ', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,yCRBboG4OMeJ85yOPqb3IQ,"{'review_id': 'PpKNdzu-jJjm1D3aPrcY6g', 'stars': 3}"
zZ01WQlcpI1_n806WKV3bA,WgJnjyS0wFT3yqnkHpkBBA,"{'review_id': 'I4sAhOqkDJ7Ng5unW_NC4g', 'stars': 1}"
zZ01WQlcpI1_n806WKV3bA,QWIHK5vbS2Bo0joLPc1Nvg,"{'review_id': 'glefiZMGk4nUiLZow5RZeQ', 'stars': 1}"
zZ01WQlcpI1_n806WKV3bA,wQQrKCDvf5QX3uYASsDVGg,"{'review_id': 'RzD2pmFaAyMfs4l80FX33w', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,p7xVTJMH4OJ2sRXdyl91_g,"{'review_id': 'QwQP9ansXcJNL5zXCWtT0A', 'stars': 4}"
zZ01WQlcpI1_n806WKV3bA,jpVn6d1pNKRFLT75UbnKxQ,"{'review_id': 'mwPOioMmPB86bmcUdvU9MQ', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,mxjaLPwtShxoLyvwM-piKA,"{'review_id': 'n7ciA4M4iteNSdnmcCKYuQ', 'stars': 4}"
zZ01WQlcpI1_n806WKV3bA,KOB46Nji0jouL7C1jbzFFw,"{'review_id': 'FkGw6jU-sItLITzMWazU8Q', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,R7NM7vIyUfSTXvMsw7jNTA,"{'review_id': 'qGvmnVvnG72KUzAyIQK9gQ', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,Od4G9fxtcTYUllnRSnsKAw,"{'review_id': 'MWpzNbrxJAZWBBbUP0o_cw', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,yJVol_3ZgQkOOC69LDFGhg,"{'review_id': '_kCiXpe2X7BXNeGuxXLj4A', 'stars': 3}"
zZ01WQlcpI1_n806WKV3bA,8msopWwZiThC0VYNVLsdGQ,"{'review_id': 'btHFlbA6t1SoYO8-hHYwag', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,IAJvKCMBQHXS_l6ZVYtztQ,"{'review_id': 'iK_FaLkGAWrmaRchwWtZaA', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,2JKAam9a9Mm2A-e6CTo5dQ,"{'review_id': 'Qml80tHXI4iXa2mA2J9M8A', 'stars': 2}"
zZ01WQlcpI1_n806WKV3bA,IsSAN8LbZDzAv8d5xfre5g,"{'review_id': 'n-1hGipefHRVAnxFzDuwjQ', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,JggxPpxmvZ7fT4xtoyXjhw,"{'review_id': 'yvcb5eD1w3h5YK-ADSy0aA', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,fb8Ak8_wW_h1JB4XZiQYoQ,"{'review_id': 'aW2-kfI7gVhKG4oOQoqBRw', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,RSIXyRBJayF7NfrGDDJWXw,"{'review_id': 'nEjJSVq3nAjtDgJ0PhkwVA', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,fabc-n2X0PBEd_OsZDmSWg,"{'review_id': 'X7o16oDzRRQWBkzGa8O8cQ', 'stars': 4}"
zZ01WQlcpI1_n806WKV3bA,uUdwaCuoyOmtDZjVu3Cfog,"{'review_id': 'nlLeujeCb8iQ1WNA2vTu8Q', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,W04RUuzT-dPp7adcLXY--w,"{'review_id': 'qTOClxx6lT_cwz_fd1SCeQ', 'stars': 4}"
zZ01WQlcpI1_n806WKV3bA,PLOYtrCMUFPHQe2IbYAd5g,"{'review_id': 'hpEmkgL-ZWdfFBxktwh27Q', 'stars': 4}"
zZ01WQlcpI1_n806WKV3bA,yD478DtjoqRSEIvlk3jMTg,"{'review_id': 'e_sjCwTfmElbsSWsvbYbpQ', 'stars': 4}"
zZ01WQlcpI1_n806WKV3bA,sYEwdJEp61vU3uQVDepryQ,"{'review_id': 'g2P8FpaXGoHNLj1V4SobcA', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,fg19inoXzEtUYQEcTwJ1Ww,"{'review_id': '9DSulmh5tY4r8HNgw1gaQw', 'stars': 4}"
zZ01WQlcpI1_n806WKV3bA,r-nsbhZYgrGcDL5u-hDBSw,"{'review_id': 'S3GKPholIYguRbgsPcnyKw', 'stars': 2}"
zZ01WQlcpI1_n806WKV3bA,F_WNnpU1zVgNBCKUDv_3ow,"{'review_id': 'D6jtsh2ykyceYPiqc7GuGw', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,Bi5IkQG5fRZ7HBcCjmnYrg,"{'review_id': 'usKRZv3RITaU2eEVGGcxkQ', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,yVNp02gvgGzL15VLw2S_1A,"{'review_id': 's_s85ma-wrw79HuR3Ni5eQ', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,cDrw84cbfY-nG7mQZJLsxQ,"{'review_id': 'A8FS6yK7JlvV8czHoBN0kQ', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,InV9WdSEn8_2gZkp0-kTXQ,"{'review_id': 'Xcn2F49ZXTcwIbHjmyFI2w', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,J6xACVuHS8TTvaXWmAzH2w,"{'review_id': '7_XEYxxg_uSCGurxPY3hFQ', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,qHRxES6ROQ2OJFQlLdUtww,"{'review_id': 'XvV5ouj928iz0y8JjHCoEg', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,CF9bDyCtCOacm5iRAWIR0g,"{'review_id': '6cH6X1bOlV2IF--5Yq9idw', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,ZGTzmEVeBVIq8dgRCVnZcw,"{'review_id': '7nlheVviQ_yoF6mDuB-rfQ', 'stars': 1}"
zZ01WQlcpI1_n806WKV3bA,-BjEBmOf2y3JEOTDBrhthA,"{'review_id': 'ZoakN6XXuhDzS9PY86iyiQ', 'stars': 4}"
zZ01WQlcpI1_n806WKV3bA,e-_IDKeylsV-iXc2cZIxIw,"{'review_id': '_IFrz20tewPaHjhEBcMKpw', 'stars': 5}"
zZ01WQlcpI1_n806WKV3bA,ogAGhIlVPktr5Pv8BC5lAQ,"{'review_id': 'IYx1MJp6USsFCVAS7fRV0Q', 'stars': 4}"
zZ01WQlcpI1_n806WKV3bA,1viszljzsa8W7VnYPuWosw,"{'review_id': 'Jm9V1vDJLZelUxeCtlmRgw', 'stars': 4}"
zZ01WQlcpI1_n806WKV3bA,FtNga5n67X1KpUDcXud30Q,"{'review_id': 'VmHDhr2iwF2CQ-G90kPZfA', 'stars': 5}"
